mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_min_child_weight,param_max_depth,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
89.91561889648438,0.5377932865330204,0.0671078364054362,0.0009940495725816298,0.8,10,50,5,1.0,"{'subsample': 0.8, 'min_child_weight': 10, 'max_depth': 50, 'gamma': 5, 'colsample_bytree': 1.0}",0.9333533989916571,0.9319869276598121,0.9326758356117951,0.9326720540877548,0.0005578659935454466,3
57.18067272504171,0.2222936245795798,0.06390984853108723,0.0038072401430012007,0.6,15,30,2,0.6,"{'subsample': 0.6, 'min_child_weight': 15, 'max_depth': 30, 'gamma': 2, 'colsample_bytree': 0.6}",0.9310147028930317,0.9290032951300647,0.9301455966274408,0.9300545315501791,0.0008236746661368276,5
161.3181988398234,1.149679911050313,0.08606823285420735,0.012725792058865166,0.8,1,60,5,0.6,"{'subsample': 0.8, 'min_child_weight': 1, 'max_depth': 60, 'gamma': 5, 'colsample_bytree': 0.6}",0.9346164013201458,0.9338662946668098,0.9349886464864786,0.9344904474911447,0.00046677380464809335,1
170.13534196217856,0.6036851804877038,0.12319517135620117,0.01023495045236264,0.8,1,60,2,0.8,"{'subsample': 0.8, 'min_child_weight': 1, 'max_depth': 60, 'gamma': 2, 'colsample_bytree': 0.8}",0.9328939390370404,0.9325128223918788,0.9316730857651893,0.9323599490647028,0.0005099989336386381,4
129.91410239537558,0.18995979958861733,0.07658966382344563,0.007128937940873484,1.0,1,60,2,0.6,"{'subsample': 1.0, 'min_child_weight': 1, 'max_depth': 60, 'gamma': 2, 'colsample_bytree': 0.6}",0.9326172074361585,0.9328695549000775,0.9333500894210152,0.932945617252417,0.0003039935438069136,2
