mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
5.596470276514689,0.02992067046675966,0.16838733355204263,0.0017850007522254082,100,16,5,10,50,True,"{'n_estimators': 100, 'min_samples_split': 16, 'min_samples_leaf': 5, 'max_features': 10, 'max_depth': 50, 'bootstrap': True}",0.9251169697017284,0.9262324894415379,0.92594332327445,0.9257642608059055,0.0004726828381392809,2
15.229302962621054,0.0321284930434208,1.450581391652425,0.0011489471118323886,800,16,5,2,100,True,"{'n_estimators': 800, 'min_samples_split': 16, 'min_samples_leaf': 5, 'max_features': 2, 'max_depth': 100, 'bootstrap': True}",0.9203564358854234,0.9231632725169403,0.9214299027989991,0.9216498704004542,0.0011563944766021057,4
37.75211763381958,0.24840700342527483,1.0224521954854329,0.003148994290168152,1000,10,5,8,90,True,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_features': 8, 'max_depth': 90, 'bootstrap': True}",0.9261277554292873,0.9281062293400055,0.9268738876860888,0.9270359574851272,0.0008157980627044336,1
15.094926277796427,0.08055122688067516,1.408920685450236,0.004661132373751198,1000,12,4,2,10,True,"{'n_estimators': 1000, 'min_samples_split': 12, 'min_samples_leaf': 4, 'max_features': 2, 'max_depth': 10, 'bootstrap': True}",0.9146254221421922,0.9178204856412767,0.9144384644449246,0.9156281240761311,0.00155211151218535,5
26.144359668095905,0.26155186241098494,0.6018474102020264,0.002325226677818896,500,8,4,11,100,True,"{'n_estimators': 500, 'min_samples_split': 8, 'min_samples_leaf': 4, 'max_features': 11, 'max_depth': 100, 'bootstrap': True}",0.9248216119354026,0.926436722946476,0.9255348827396429,0.9255977392071739,0.0006608626161593896,3
